type,id,parent_id,text
comment,UgzIR1HPDIcU6Oi0RP14AaABAg,,"Selamat Pak Roy, jangan lupa siapin baju lengkap, biar nanti pas di giring ke prodeo gak bolak balik ambil bajunya."
comment,UgxE2DidGhxRI_RJg3x4AaABAg,,Parcok dipercaya??? 😂😂😂
comment,UgyqUoKlZznMNjEgH-x4AaABAg,,Harus di penjara Roy Suryo panci
comment,UgxkCDmCclxvxhsY_CR4AaABAg,,"Jangan kan dikepolisan sampe ke pengadilan juga bilang asli,,kalo bagi suryo dkk tetep gak bakalan percaya 😂😂😂"
reply,UgxkCDmCclxvxhsY_CR4AaABAg.AITiH9aErRnAITidDLry3m,UgxkCDmCclxvxhsY_CR4AaABAg,HAKIM DI SUAP😂😂
reply,UgxkCDmCclxvxhsY_CR4AaABAg.AITiH9aErRnAITle9K3ftY,UgxkCDmCclxvxhsY_CR4AaABAg,😂😂😂😂​@@Shipponime
comment,UgxwDbzwzPNZiy92V2d4AaABAg,,Ganti ajja hostnya najwa aja jadi hostnya
comment,UgyeLSquckQ1fY9LkUh4AaABAg,,kaLAU roy masuk bui.. saya akan beri uang 1 juta buat terMul.. silaakan komen termul..
reply,UgyeLSquckQ1fY9LkUh4AaABAg.AITiGKykV67AITikW87KWu,UgyeLSquckQ1fY9LkUh4AaABAg,gk jelas ajg😂😂😂
reply,UgyeLSquckQ1fY9LkUh4AaABAg.AITiGKykV67AITp2HIJfjF,UgyeLSquckQ1fY9LkUh4AaABAg,​@@Shipponimeanjngg muka loe
reply,UgyeLSquckQ1fY9LkUh4AaABAg.AITiGKykV67AITp9rz3Bv2,UgyeLSquckQ1fY9LkUh4AaABAg,Muke Loe ajg
reply,UgyeLSquckQ1fY9LkUh4AaABAg.AITiGKykV67AITpMtqSL2C,UgyeLSquckQ1fY9LkUh4AaABAg,"Muke,Loe ajg"
reply,UgyeLSquckQ1fY9LkUh4AaABAg.AITiGKykV67AITpWTJCaJM,UgyeLSquckQ1fY9LkUh4AaABAg,MukeLoe ajg​@@Shipponime
comment,Ugyn94dolap2YZCvO4N4AaABAg,,"Seharusnya.. meski ijazah nya gak bisa ditampilkan didepan publik.. minimal tampakkan langsung secara gamblang pada yg bersangkutan (roy suryo, rismon, dr tifa)<br>Bgaimana mau menyalahkan mereka dan memenjarakan mereka..tapi mereka gk diperlihatkan bukti keaslian nya dari mata mereka sendiri 😂😂"
comment,Ugyrna3S2agK_okVajl4AaABAg,,Malas mempercayai polri
comment,Ugz0PyurUp1Grz64XI94AaABAg,,"Laporkan don si JW mas Roy. <br>Pa JW melaporkan pidana unsur pencemaran, anda juga harus melaporkan izasah palsu dengan bukti yang kuat, diamana pa JW menyetaknya, kapan, dengan siapa, etc <br>Kalau anda belum puas dengan penjelasan UGM, ya udah, gugat UGM, malah anda berlari ke orangnya."
comment,Ugxnt4o40iaNRLI0UrR4AaABAg,,"Aku dukung roy panci dan kawan2 pakai baju orange, nyengirnya udah berkurang 😂😂😂"
comment,UgzjE1C-MnkICT7MQkh4AaABAg,,"GIMANA MAU PERCAYA,POLRI TERKORUP SE ASIA TENGGARA 😂<br>AYO BANTAH TERNAK,KALO KALIAN PUNYA OTAK.."
reply,UgzjE1C-MnkICT7MQkh4AaABAg.AITi9FcrCqhAITixFkHPhK,UgzjE1C-MnkICT7MQkh4AaABAg,lah wong Roy Suryo aja percaya Polri kok piye toh😂😂
comment,UgzvzSSOzRZvUJYeaSp4AaABAg,,"PASAL YG DISEMBUNYIKAN ROY SURYO, KARENA KALIAN MALAS MEMBACA<br><br>UU No.27 Tahun 2022 <br>TENTANG PERLINDUNGAN DATA PRIBADI<br>Pasal 1<br>&quot;Data Pribadi adalah data tentang orang perseorangan yang teridentifikasi atau dapat diidentifikasi secara tersendiri atau dikombinasi dengan informasi lainnya baik secara langsung maupun tidak langsung melalui sistem elektronik atau nonelektronik.&quot;<br><br>UU No.14 Tahun 2008 <br>TENTANG KETERBUKAAN INFORMASI PUBLIK<br>BAB V<br>INFORMASI YANG DIKECUALIKAN<br>Pasal 17 h butir ke 5<br>&quot;Catatan yang menyangkut pribadi seseorang yang berkaitan dengan kegiatan satuan pendidikan formal dan satuan pendidikan nonformal.&quot;<br><br>UU No. 1 Tahun 2024<br>Pasal 40 Ayat 2a<br>&quot;Pemerintah wajib melakukan pencegahan penyebarluasan dan penggunaan Informasi Elektronik dan/ atau Dokumen Elektronik yang memiliki muatan yang dilarang sesuai dengan ketentuan peraturan perundang-undangan.&quot;"
reply,UgzvzSSOzRZvUJYeaSp4AaABAg.AITi6RZCpoyAITj2ryBnYd,UgzvzSSOzRZvUJYeaSp4AaABAg,"Pendukung Panci Be Like: Gk Baca Gk Baca, Au ahh Gelap 🙈🙈🙈🙈"
comment,UgwIdDZQCn0j1m9ParJ4AaABAg,,"Hal yang janggal &amp; aneh terkait motif RS sesungguhnya:<br><br>1. Kalo memang buktinya identik dengan yg kata RS gerombolannya JKW, kenapa RS ga coba hububungi temen JKW, buat meneliti ijazah temen2 JKW yg dari kemarin muncul di TV nunjukin ijazah nya? <br><br>2. Pernah ga RS sowan ke rumah JKW buat tabayyun, instead of kowar2? Mereka sesama muslim kan? <br><br>“Hai orang-orang yang beriman, jika datang kepadamu orang fasik membawa suatu berita, maka telitilah (tabayyunlah), agar kamu tidak menimpakan suatu musibah kepada suatu kaum tanpa mengetahui keadaannya yang menyebabkan kamu menyesal atas perbuatanmu itu.”<br>(QS. Al-Hujurat: 6)"
reply,UgwIdDZQCn0j1m9ParJ4AaABAg.AITi5KVOsIVAITjOrZEJe1,UgwIdDZQCn0j1m9ParJ4AaABAg,"Jangan bawa Alquran, kasian pak jkw, karna boong kan dosa, Esemka aja gak ada kan yang katanya order udah 6000😂.. masih percaya?? 😂"
reply,UgwIdDZQCn0j1m9ParJ4AaABAg.AITi5KVOsIVAITjpaU5PJL,UgwIdDZQCn0j1m9ParJ4AaABAg,@ariefspeed5017coba dipahami dulu ayat itu.
comment,UgzgXlA7oJj52_h3nfd4AaABAg,,"MOTIVASI PAK ROY ITU ADALAH KEJUJURAN.......NGK SEPERTI JOKO,, WAKTU MENJABAT BERBOHONG, SETELAH NGK MENJABAT MASIH SAJA BERBOHONG....NGK TAU LAH MANUSIA APA SATU INI."
reply,UgzgXlA7oJj52_h3nfd4AaABAg.AITi4bj6j1zAITjJKvf1qV,UgzgXlA7oJj52_h3nfd4AaABAg,emnk ente manusia apaan bro? 😂😂
reply,UgzgXlA7oJj52_h3nfd4AaABAg.AITi4bj6j1zAITlKwkD1Ll,UgzgXlA7oJj52_h3nfd4AaABAg,Manusia kardus
comment,UgyOWmiWLVFifejbvgp4AaABAg,,Penjara roy suryo.. Selesai.. Ini orang kaya gak waras..
comment,Ugx5Y8Te3pNiUGRdMmZ4AaABAg,,"<a href=""https://www.youtube.com/watch?v=n6YE2vkqVOE&amp;t=3247"">54:07</a> penggiringan opini kayak gini sering banget nih dipake ama si culas. padahal bukan fakta. dia pernah bilang juga ada bupati yang pakai ijazah palsu lolos verifikasi KPU terus menjabat 2x. padahal faktanya itu bupati gagal gara2 ijazah palsu nya udah ketauan sama KPU. ini orang bahaya bahaya banget kalo ngomong"
reply,Ugx5Y8Te3pNiUGRdMmZ4AaABAg.AITi1H-lP-cAITk1-_VYry,Ugx5Y8Te3pNiUGRdMmZ4AaABAg,fir&#39;un jilid 2😂
comment,UgwrFT0tAQmp8xgUNAB4AaABAg,,"Untuk penjilat .......Jilat terus ya bol nya ......... Item  , tua, jelek,.bau kotoran.... Jilat terus.... 😂😂😂😂😂😂"
comment,UgzWRysJmvotAHmYUBB4AaABAg,,Biasanya orang yang mau mati suka mengigau kemana mana …<br>Sama halnya orang mau masuk penjara ngomongnya suka mengigau juga alias membela diri … ujungnya nanti ya masuk penjara juga sih 😂
comment,UgyLmjB9cY0voqkkU9x4AaABAg,,Parcok senjatanya mulyono untuk memuluskan ambisi kekuasahannya...!!!!..
comment,Ugw8hivPqO4z_gG9zFR4AaABAg,,rakyat  Indonesia wajib tau... ini  ijazah abal  abal  atau  ijazah  asli
reply,Ugw8hivPqO4z_gG9zFR4AaABAg.AIThzf2b2UkAIV36UYcl2l,Ugw8hivPqO4z_gG9zFR4AaABAg,Rakyat yang mn. Rakyat udah muak dengan Roy sury
comment,UgzUlMkDDcnbJ599GOR4AaABAg,,Hasil asli palsunya juga tidak menguntungkan kaum kecil .. kyak ini panggu buat orang2 penguasa🫢
comment,UgxOsZ2kLviY-ZAy5y14AaABAg,,"Ya bedalah, kalau org yg jujur yg bekerja sebagai penyidik. Kalau org yg tdk jujur yg bekerja sebagai penyidik,, ya giliran. Pelopor sj tdk di undang dlm melakukan uji lab, atau ahli independen tdk di hadirkan."
comment,Ugze50fmDJyJ7A85xRJ4AaABAg,,Semua kok ribet2 mikir ini .. sekarang mikir lapangan pekerjaan gaji karyawan di indo ditingkatkan lebih baik
comment,UgwWuGyFKqmcBINdT-F4AaABAg,,RAKYAT SELURUH INDONESIA MENDUKUNG ROY SURYA DAN RIMON SIANIPAR..LAWAANN KEPALSUAN...
reply,UgwWuGyFKqmcBINdT-F4AaABAg.AIThpXnuA20AITk1wPklBO,UgwWuGyFKqmcBINdT-F4AaABAg,rkyat yg mana bos
reply,UgwWuGyFKqmcBINdT-F4AaABAg.AIThpXnuA20AITkJhuyc31,UgwWuGyFKqmcBINdT-F4AaABAg,Rakyat RT 24/RW 16😁😁
reply,UgwWuGyFKqmcBINdT-F4AaABAg.AIThpXnuA20AITvvjn1Sq4,UgwWuGyFKqmcBINdT-F4AaABAg,​@@azrilmuhamad6202yg jelas bukan elu rakyat nya😂
reply,UgwWuGyFKqmcBINdT-F4AaABAg.AIThpXnuA20AITwHgEhzD3,UgwWuGyFKqmcBINdT-F4AaABAg,​@@OppoAs-fl4zkyang 80% warga nya sebagian dari gorong&quot;😂
reply,UgwWuGyFKqmcBINdT-F4AaABAg.AIThpXnuA20AIUOP3_EQLh,UgwWuGyFKqmcBINdT-F4AaABAg,​@anisadanaljaelani9864yg jelas rakyat dari alam gaib
comment,Ugz9EuhY4kRghv3g-PN4AaABAg,,Pnjarakn sisuryo..pmbuat onar pitnah
comment,UgzA_cBo0SDsfJEVvBp4AaABAg,,Identik/sama
comment,UgwD4uAXTHyb3DxduN14AaABAg,,Saya sama sekali tdk percaya kepada Roy Suryo.
comment,Ugxf6GFy8htjys77uUZ4AaABAg,,Yakob ini omongan nya muter2 gag jelas
comment,UgwtH72ynoRbhlO0Co54AaABAg,,Roy Suryo dkk insyaallah menang lawan pejabat yg curang secara masif
reply,UgwtH72ynoRbhlO0Co54AaABAg.AIThdEwfNutAIV43PG6Kwq,UgwtH72ynoRbhlO0Co54AaABAg,maling panci ya😂😂
reply,UgwtH72ynoRbhlO0Co54AaABAg.AIThdEwfNutAIVBtSlh1Dh,UgwtH72ynoRbhlO0Co54AaABAg,Kok tau kalau pejabat curang? Anda peramal ya 🤣🤣🤣
comment,UgzpEwg-KIK_2GdM2yN4AaABAg,,Bareskrim kok gak profesional??? <br>Bareskrim ditekan Kapolri<br>Kapolri ditekan Mulyono<br>Di era Mulyono segala cara dihalalkan... <br>Hukum dipermainkan... <br>Cuma menunjukkan ijazah saja kok repot???
reply,UgzpEwg-KIK_2GdM2yN4AaABAg.AIThcVaIQtcAITnPOXUMP7,UgzpEwg-KIK_2GdM2yN4AaABAg,Emang kamu siapa mau ditunjukan ijazah nya kamu itu gak penting rakyat bodoh kamu itu ya lol
reply,UgzpEwg-KIK_2GdM2yN4AaABAg.AIThcVaIQtcAIVAjyMevs9,UgzpEwg-KIK_2GdM2yN4AaABAg,"Lha kamu kok tau kalau ada tekanan ,peramal ya 🤣🤣"
comment,UgyNyWPSD5m8ppM6KEd4AaABAg,,Kebanyakan orang pinter jadi mumet mikirnya....<br>Katanya org cerdas semua.. tapi ngurusin kaya gitu aja pke debat2... pusing
comment,UgxC3CDWRAqD-_AZbkl4AaABAg,,Roy ajg
comment,UgxQ7A1BZCXnLyC36qF4AaABAg,,Ini yg komen banyak bazer bayaran 😂😂😂
comment,Ugyvi_R-ougAStRgEOx4AaABAg,,Ocehan si Panci nyinyir mulu ... Bikin kesel yg liat
comment,UgzglUU604XfnR9-t1F4AaABAg,,Semakin jelas rois suryo tidak punya bukti cuman pandai bernarasi bikin mediatornya senyum² bingung........
comment,Ugy1pHCcMDCMSHcx2k54AaABAg,,Sekali 2 yg diundur egi sujana jgn roy panci
comment,UgwYrXSe7zdSRaT3mXJ4AaABAg,,Asli apa ga asli ...ga ada urusan sama saya ....
comment,UgyT9ZVrXDJLYCMX0_t4AaABAg,,"Semangat mas roy,, nikmatin hari hari terakhir masih bebas di luar penjara 😅"
comment,UgzDSVrNmI4iMXNJ1MR4AaABAg,,"Rismon sianipar dalam sebuah live menyatakan mereka yang menggugat adalaah keturunan pahlawan? Saya tanya balik, pahlawan siapa?? Dia jawab diam saja kamu...😂😂😂😂.. ilmuwan dungu😂😂😂"
comment,UgxKhaU4o8ye4WzeRoN4AaABAg,,Pnjarakan sisuryo
comment,UgwjSNjpq0MIch5Lzet4AaABAg,,Kami rakyat butuh penjelasan ahli forensik ahli telematika bukan ahli hukum Krn yg dijelaskan itu mengenai kajian ilmiah bukan kajian hukum
reply,UgwjSNjpq0MIch5Lzet4AaABAg.AITh7_x8bE8AITo8xt_Opx,UgwjSNjpq0MIch5Lzet4AaABAg,Kayak yang paling ngerti gituan
comment,UgxtNrxDXi7CVgdMND54AaABAg,,Menyatakan ASLI tapi buktinya yang nyata tidak pernah ditunjukan...baru kali ini barang bukti bisa dikembalikan ke pemiliknya..wkwkwk
comment,UgyNLK7oy0qutV-yua94AaABAg,,"Roy bilang ternaknya maksutnya apa? Bahasamu roy sperti tk beradap km anggap manusia sprti hewan ternak, apa ini yg dsebut ilmuwan?"
comment,UgycOyTg5Lz03kWJ1Rd4AaABAg,,istifar royyy paci   cepet di kurung inih orang🎉😂
comment,UgwzOd2KBS2r6Uibx954AaABAg,,"semua institusi itu bagus, yg penting kualitas org2 di institusi tsb😊"
comment,UgwK9F0FTVnT-9xWMdV4AaABAg,,Udah tau yg di undang biang semua.. (Gudang iLmu) ehh anak nya yg dsuruh dateng.. Parahh bapa nya😂😂
comment,UgzYxzO2qM5wW5eXr4J4AaABAg,,"Kenapa Sih Banyak Yang Tidak Percaya Polri (Bareskrim)..?<br>Kalau Kalian Tidak Percaya sama Polisi, Besok Kalau Ada Masalah Kalian Mau Lapor Kemana? Ke Dukun???"
comment,UgzaBVHR5Q4XbgfTL614AaABAg,,Saya berharap pak roy tidak cuma didukung dimedsos saja ketika nanti pak roy terjerat hukum dan harus masuk penjara karena memuaskan nafsu pendukungnya. Mereka akan tetap mendukung pak roy dengan tindakan yaitu open donasi buat keluarga pak roy dan menjenguk pak roy di penjara. Semangat pak roy banyak nafsu hati yang harus kau puaskan agar mereka merasa diwakili.
comment,UgxQ8qj0amGz2bzjUrp4AaABAg,,Roy panci klo klah opininya... dia alihkan pembicaraan ke skripsi...
comment,UgyT8Q4NYCGI8nATJeB4AaABAg,,roy suryo cs pakar keblinger <br>Termasuk para penganutnya roy suryo cs
comment,UgwbEbJqTeQWgFjVYJR4AaABAg,,Poto copy poto copy....ijazah asli kemana ini ..susah kali lihat y....banyak kali kong kalikong nujukin ijazah asli y ..jadi bosan setiap hari berita ijazah palsu terus ..ijazah y gak ada yg asli yg di tampil kan..oiii dunia udah mau kiamat indonesia sibuk ngurus ijazah ...
comment,UgxI1peJbpLidzpucph4AaABAg,,Kebohongan lamnat laun akan terungkap..
comment,Ugytqtdi3RNgmwJOciF4AaABAg,,saya suka yakub oto
comment,Ugx2lzqNw_WBEuoBpDh4AaABAg,,Ini malah mas suryo kaya bakul kreditan panci .. Waduh kompas.. Jadi inget film sidul ketika basuki ketika jadi bakul kreditan kain.. Hahahahahjajajaja
comment,Ugzdxdf7qHxW2EQ2TJZ4AaABAg,,"Poinnya, semua narasi Roy cs upaya untuk menggagalkan pidana yang akan di sandangnya, sesungguhnya roy cs faham apa yang akan terjadi pada grombolannya, jelas untuk yg sesungguhnya nanti di ruang sidang"
comment,UgwRCZvSwLbLHFXdMK94AaABAg,,Wereng coklat kembali membikin ulah..... 😂😂😂😂   ... Wereng coklot hama di Indonesia
comment,UgzSIf3h0A7_gnYce8t4AaABAg,,Klo identik bukan berarti asli ngawur itu.klo otentik baru asli
reply,UgzSIf3h0A7_gnYce8t4AaABAg.AITgg-7SSqOAITojcw491Y,UgzSIf3h0A7_gnYce8t4AaABAg,"Kan sudah dijelaskan diatas, yang jadi pertanyaan ijazahnya identik dengan yang mana.Jadi mereka menginginkan perlu transparansi bgmn proses nya"
comment,UgynB2k4JRKW1hxdFYZ4AaABAg,,"Panci Suryo bilang mungkin saja pembandingnya dr gerombolannya, jd identik semua yg berarti palsu semua.. <br>Sekarang tugas Panci Suryo mencari satu aja ijazah dr lulusan ugm fak. kehutananth 85, utk dijadikan pembanding"
comment,Ugyle6UQQ0xZ3mVU_HN4AaABAg,,Kena ini orang
comment,UgzgIVSNkLPqGqHpPo94AaABAg,,"Dari dulu, silent majority yang akan menang."
comment,UgwiCSQxQsE2Oo31ZNl4AaABAg,,"Dari Setiap Debat di ada Acara debat Di TV nasional, Temen2 TPUA Dll Lebih Jujur Lebih Terbuka Lebih  Bijak Setiap argumentasi Yang Keluar Berdasarkan Riset Berdasarkan Apa Yang Terjadi, Sedangkan Kubu Dari Joko Lebih Banyak Ngeles nya Demi mencari Pembenaran ,Dan Sangat Disayangkan Kenapa  Polri Tidak Terbuka Kepada Publik , Kepada Media Hasil Dari Uji Labfor Tidak Memberikan Data data Hasil nya,"
comment,UgxhfFbDFp3Q6TTFssZ4AaABAg,,Orang yg sdh punya penyakit ngeyel gk ada obatny kecuali di bui
comment,UgzQkqGhgqXzHOaJM4l4AaABAg,,Parah sihh keadaan skrng ini 😂
comment,UgziN0h38ZbB7IdIdjx4AaABAg,,Bertele tele amat kami rakyat bodoh logikanya tinggal tunjukan saja selesai walaupun pemilik ijasah bukan suatu kewajjban menunjukan seharusnya bangga lulusan ugm  ahirnya rakyat bertanya tanya jd.aneh
comment,UgyyevyS2m-ubedZED54AaABAg,,Percepat sidangnya
comment,Ugzqg2UJKeAq6C0BJX54AaABAg,,"Sedih dn kasian...?? 😂😂😂<br>Klo sedih dn kasian tunjukkn donk,jgn kyk gini,, gaduh semua..."
reply,Ugzqg2UJKeAq6C0BJX54AaABAg.AITgUXA-2WpAITkIiNNugg,Ugzqg2UJKeAq6C0BJX54AaABAg,Tapi pertanyaan dari aku untuk kamu apakah sudah ada jaminan ketika menunjukkan dokumen itu akan bisa menyelesaikan semua ini tidak ada kan    <br><br><br> jadi stop berpikir untuk menyelesaikan masalah ini cukup menunjukkan dokumen itu selesai tidak pasti akan terus perpanjang
comment,UgwLTc_aRvnIlE7924d4AaABAg,,Ini ribut&quot; Ijazah trus.. Gak pada sadar.. Priksa roy suryo.. Jangan &quot; Dia udah miring..
comment,UgwGL4VON8vs3Lerrkl4AaABAg,,"Barang Bukti di bawak pulang, harusnya di tinggal om."
reply,UgwGL4VON8vs3Lerrkl4AaABAg.AITgNYh1o6OAIU9N55X8tY,UgwGL4VON8vs3Lerrkl4AaABAg,maaf sebelumnya bang. barang bukti setau saya &quot;benda yang digunakan untuk melakukan tindak pidana&quot;
reply,UgwGL4VON8vs3Lerrkl4AaABAg.AITgNYh1o6OAIUzoFATYFi,UgwGL4VON8vs3Lerrkl4AaABAg,​@@Tkm12345-i iya om betul. tapi setidaknya fisik ijazah. harus di tinggal om. bkn di bawak pulang. biar pak polisi kasih tunjuk secara transparan ke publik om. ini lo ijazah asli nya yg kami uji melalui digital forenzik. begitu om
comment,Ugyf5VY7pBJj14suBHF4AaABAg,,Yg bikin kisruh itu para media yg memberi panggung.
comment,UgwoWyfk3ZYzuU3MTQ14AaABAg,,"Katanya fotocopy tidak bisa dijadikan barang bukti, lah ko ini menyatakan ijazah ASLI tapi yg ditampilkan fotocopy..... Cobalah jadi waras"
comment,UgyTd8OY0uNFZnOixBN4AaABAg,,PANCI COMPRENG PASTI MASUK PENJARA😂😂😂
comment,UgxzhRdS-T2siLiyf7R4AaABAg,,"Kali ini gak ada obatnya si aki2 Egi Sujana, Roy Panci dan Rismon.. Yakin 100% Bui... Terlalu sok pintar, sok tau, sok Ahli segalanya.. Terimalah karna-Mu..cengar cengir cengengesan di pancy Roy.."
comment,Ugw8L43CBOfzd2NzMop4AaABAg,,Si Yakub udah keliatan gemetaran nya 😂
comment,Ugx6jFe1kSiWXjnmqRR4AaABAg,,Kasian Roy Suryo
comment,UgzpUi0DC8ePGBRhO394AaABAg,,Di panjang .Sampe 4 lebaran .<br>Untuk ngisi berita dalam negri dan kumpul2 .
comment,UgxB46Eg7clyafh4f-l4AaABAg,,Kaum yg komentar mendukung Roy Suryo cuma kompor doank biar Roy dkk semangat gk taunya kejeblos juga🤣
reply,UgxB46Eg7clyafh4f-l4AaABAg.AITgCaa-IHAAITwu_QR4D9,UgxB46Eg7clyafh4f-l4AaABAg,Para kadrun² sdm rendah jadi gampang dibodohi oleh roy panci dkk.
comment,Ugyx8DfWCNW_AzahyiV4AaABAg,,"Mantap Roy, maju terus sampai berbaju oranye... Panik lu udah keliatan...😂😂😂😂"
comment,UgzuuWCTIV2CxCmgcrd4AaABAg,,DUA ARAH KURANG MANTAP TOPIKNYA TERLALU SERING  DI ULANG ULANG JADI BOSEN DENGERINNYA
comment,UgzgLXgIo8EcPgS0VZV4AaABAg,,"Rayat sakit hti termasuk kmu,klu rakyat indonesia yg waras tak ada yg bela roi maling panci😊😊😊😊"
comment,Ugxj09aKLZWVD81O-jF4AaABAg,,"Alhamdulilah akhirnya di debat mlm ini roi panci sudah ketar ketir😂😂😂<br>Mampus kau roi pangros😂😂😂😂<br>Rismon, tifa😂😂😂😂😂 segeralah kalian berganti baju berwarna orens... aammmiiiinnn<br><br>❤ Bapak JOKOWIDODO ...<br>Sehat selalu pak...."
comment,Ugyg8xzcdp9HyMCKhnh4AaABAg,,sang panci masih ngeyel... tpi nanti mewek klo pake baju orange.... n pendukung ny demo nasi bungkus... eling wooyy !
comment,UgwsW1KyzNN7GTUhmUx4AaABAg,,"si jacob dari keliatan pinter jadi blowon karna membela kasus yg gajelas.modal  pinter dikit aja udah bisa paham tentang kasus ini,ya mana ada orang perccaya kecuali buzzzzer mereka sndiru"
comment,UgyfBWRXhqmmgH3-0_V4AaABAg,,"Mas Yakub, jangan nangis donk, demi menutup kebohongan, cement amat sih, apa masih kurang banyak suap yang mas terima dari majikan mu si raja bohong? Wkwkwkw"
comment,Ugzb6xA3ko7yhXDBAuF4AaABAg,,"lanjutkan bung roy, gak sabar pengin lihat pakai baju shope"
comment,UgwSTHwGb0okvn9JfwJ4AaABAg,,Enak saja memaksa seluruh rakyat mempercayai barang ghaib yang tidak pernah di tunjukkan. Parahhhhh....
comment,Ugy2D9owpSa4KzA7kQB4AaABAg,,"Anak SD aja blom percaya kalau Bareskrim mutuskan ijasah asli, itu masih keputusan sepihak, harus di uji terbuka bersama sama dengan penuduh, rakyat menilai justru keputusan sepihak yg tdk mau nunjukan pertanda jelas palsu"
reply,Ugy2D9owpSa4KzA7kQB4AaABAg.AITfuyiALbrAIVB9tX0f06,Ugy2D9owpSa4KzA7kQB4AaABAg,"Kok tau kalau anak SD blom percaya sama Bareskrim, peramal ya 🤣🤣, atau ada bukti valid kalau anak SD blom percaya?, kalau ada tunjukin dong 😹"
comment,UgyFtPemu8feADTkzct4AaABAg,,Siap msuk penjara di nusakembangn
comment,Ugx6B0853-4YS7fCoHF4AaABAg,,ROY SURYO.. SEAKAN&quot; ORANG PALING PINTAR DI RI INI.. LAYAK ROY SURYO DI HUKUMAN NYA SE UMUR HIDUP. MUAK UDAH LIHAT NYA.. SOK PINTAR..
comment,UgzT5Mi6fplzd4pf__p4AaABAg,,Maju terus sampai masuk penjara dan jangan lupa bawa pancinya
comment,UgxEMG9b2qcBJBDY__N4AaABAg,,bahasanya roy suryo tidak etis ko ada bahasa grombolan.penjarakan saja orang seperti ini
comment,UgzdSm4_6BbsLH2Ffo94AaABAg,,Janggal dan aneh😅
comment,UgxqlNesbGw-ycrM63V4AaABAg,,"Polisi tidak  netral dan berpihak, jika polisi memberikan kesaksian palsu pada siapa kita menuntutnya"
comment,UgyRwvQqYKikK57FIiR4AaABAg,,Roy Suryo adalah manusia paling ngeyel sedunia. Juara 1. No debat.
reply,UgyRwvQqYKikK57FIiR4AaABAg.AITfeqMfWRTAITgp_M70kA,UgyRwvQqYKikK57FIiR4AaABAg,Paling ngeyel termul...kaya lo
comment,Ugyu20UyT5KhQScG8Hh4AaABAg,,Seharusnya dari dua pihak harus menyaksikan pada waktu uji ijazah
reply,Ugyu20UyT5KhQScG8Hh4AaABAg.AITfd6jdJLKAITsQd1YLR8,Ugyu20UyT5KhQScG8Hh4AaABAg,Cerdas..!! 🇲🇨🇲🇨merdekaa..!!
reply,Ugyu20UyT5KhQScG8Hh4AaABAg.AITfd6jdJLKAITscrBt1II,Ugyu20UyT5KhQScG8Hh4AaABAg,Itu yg disampaikan oleh bung Roy
reply,Ugyu20UyT5KhQScG8Hh4AaABAg.AITfd6jdJLKAIUr7Ygebpa,Ugyu20UyT5KhQScG8Hh4AaABAg,"Nah… seharux polri transparan dlm hl pemeriksaan ini.,,👍"
reply,Ugyu20UyT5KhQScG8Hh4AaABAg.AITfd6jdJLKAIVAK-d4eKW,Ugyu20UyT5KhQScG8Hh4AaABAg,Setuju
comment,UgyPwgWYKL6wavkxtLt4AaABAg,,"sengkuni, oh sengkuni😂"
comment,UgyZ6IBC7QqokEuXlyV4AaABAg,,"Di acara ini aura yakub ga seperti di acara&quot; lain sebelumnya.<br>Kayak yg kurang lepas aura nya, ada apakah??"
comment,Ugy6gwxiYJQ7MWzKZ4Z4AaABAg,,"Semangat pak roy,kami mendukung anda utk siap masuk penjara,krn mulut mu"
comment,UgyCWZN6oVU2MRBlhsp4AaABAg,,"Mosi tidak percaya ini repot melebar ke mana2 smp polisi nyasiapa yg menguji,lama2 ditanya polisinya pangkatnya apa,lulusnya bagaimana,sekolah dimana,gak ada abis2nya ,roy ini sudah gak beda sama preman bedanya roy ini preman berdasi,berjas tapi sama2 bikin rusuh"
comment,UgwZVORwJkPmMBJHv3d4AaABAg,,Hati2 mas roy dan kawan2 pasti banyak mereka mereka yang tidak suka dengan penjelasan dengan fakta kawal terus mereka yang ingin membuktikan ketidak adilan selama ini
comment,UgwMJt0ka4a0w3VfSC14AaABAg,,Berapa kli pak yakub bilang tentunya ???ayo tebak
comment,UgxzMCSG5h-KmDsMenF4AaABAg,,Tertawalah sepuasmu mumpung msh bebas
comment,UgxwS0SURRBCOP_PbHF4AaABAg,,Masukan penjara biar cepat selesai.
comment,UgyCd_KVMo1foDZEFKp4AaABAg,,Cengar cengir cengar cengir  kyak orang g....
comment,Ugxbe0nqnuf2L5GqJxR4AaABAg,,"NYONYOR CONGOR MU SURYO,,PENJARA,,,PENJARA,,,PENJARAKAN SURYO😂😂😂😂😂😂😂"
comment,UgwI3-dOPW7EPOEonpN4AaABAg,,Narasumber nya baru nih berimbang... Semangat bang Yakub... 💪
comment,UgyzyULgCbQvGIY39J14AaABAg,,"Berita sampaaahhhh,,,,,,,!!!!!!"
comment,Ugwntf_oA98bVmn5XcV4AaABAg,,"Yg punya nya terkenal pembohong, penerbit nya bermasalah, yg ngaku2 teman seangkatan sdh dpt jabatan, yg uji labfor terkenal dg rekayasa kasus dan barang bukti, di suruh percaya gitu ???"
